COUNTRY;SUBBRAND;YEAR;MONTH;SCENARIO;FORECAST;FORECAST_YEAR;AMOUNT
Hungary;7up Free (L3);2024;4;AI_forecast;AI_P04F;2023;2,01834E+16
Norway;7up Free (L3);2024;1;AI_forecast;AI_P06F;2023;3,54281E+13
Denmark;Pepsi Max (L3);2024;10;AI_forecast;AI_P11F;2023;2,39693E+16
Great Britain;7up (L3);2024;9;AI_forecast;AI_P08F;2023;1,46782E+16
Great Britain;7up (L3);2024;9;AI_forecast;AI_P12F;2023;1,82534E+16
Netherlands;Pepsi Max (L3);2025;4;AI_forecast;AI_P11F;2023;9,19075E+15
Great Britain;7up (L3);2024;3;AI_forecast;AI_P12F;2023;2,93909E+16
Spain;Pepsi Regular (L3);2024;1;AI_forecast;AI_P09F;2023;1,27306E+16
Italy;7up (L3);2023;7;AI_forecast;AI_P07F;2023;2,433E+15
Portugal;Pepsi Regular (L3);2024;10;AI_forecast;AI_P08F;2023;2,05182E+15
Great Britain;7up Free (L3);2024;6;AI_forecast;AI_PF;2023;1,88314E+16
Great Britain;7up Free (L3);2023;8;AI_forecast;AI_P05F;2023;1,8363E+16
Norway;Mountain Dew (L3);2023;9;AI_forecast;AI_P02F;2023;4,54739E+15
Great Britain;7up (L3);2024;3;AI_forecast;AI_P10F;2023;1,71654E+16
Spain;7up Free (L3);2024;3;AI_forecast;AI_P08F;2023;6,74404E+15
Great Britain;Mountain Dew (L3);2023;7;AI_forecast;AI_P04F;2023;1,83988E+16
Czech;Pepsi Max (L3);2024;2;AI_forecast;AI_P09F;2023;3,2673E+15
Netherlands;Pepsi Max (L3);2023;9;AI_forecast;AI_P07F;2023;9,28927E+15
Netherlands;Pepsi Max (L3);2024;5;AI_forecast;AI_P11F;2023;9,22547E+15
Portugal;7up Free (L3);2023;8;AI_forecast;AI_P07F;2023;1,46759E+16
Netherlands;Pepsi Regular (L3);2025;1;AI_forecast;AI_P11F;2023;4,71973E+15
Great Britain;Pepsi Max (L3);2024;12;AI_forecast;AI_P12F;2023;1,08242E+22
Denmark;Pepsi Max (L3);2024;5;AI_forecast;AI_P09F;2023;2,85698E+15
Czech;Lipton (L3);2024;11;AI_forecast;AI_P06F;2023;2593878419927410,00
Denmark;Pepsi Max (L3);2024;4;AI_forecast;AI_P06F;2023;2,42948E+16
Great Britain;Mountain Dew (L3);2023;12;AI_forecast;AI_P04F;2023;1,26554E+16
Netherlands;Pepsi Max (L3);2023;11;AI_forecast;AI_P05F;2023;7521540538045720,00
Netherlands;7up (L3);2025;4;AI_forecast;AI_P12F;2023;4,57441E+15
Netherlands;Lipton (L3);2023;12;AI_forecast;AI_P05F;2023;1,81909E+16
Netherlands;Mountain Dew (L3);2025;2;AI_forecast;AI_P12F;2023;0
Spain;Pepsi Max (L3);2024;4;AI_forecast;AI_P06F;2023;9,80861E+15
Great Britain;7up (L3);2024;3;AI_forecast;AI_P06F;2023;1,03539E+16
Norway;Pepsi Regular (L3);2023;9;AI_forecast;AI_P08F;2023;4,27195E+15
Hungary;Pepsi Max (L3);2023;12;AI_forecast;AI_P12F;2023;5,21909E+16
Czech;Lipton (L3);2023;4;AI_forecast;AI_P02F;2023;2,49664E+16
Spain;7up Free (L3);2024;3;AI_forecast;AI_P06F;2023;6,61761E+15
Great Britain;7up (L3);2024;11;AI_forecast;AI_P12F;2023;3549502467098470,00
Great Britain;7up (L3);2023;10;AI_forecast;AI_PF;2023;2,44712E+15
Norway;Pepsi Regular (L3);2024;5;AI_forecast;AI_P03F;2023;4,61347E+15
Spain;Pepsi Regular (L3);2024;7;AI_forecast;AI_P12F;2023;1,75538E+15
Netherlands;Pepsi Regular (L3);2024;3;AI_forecast;AI_PF;2023;5,38124E+15
Hungary;Pepsi Max (L3);2024;8;AI_forecast;AI_P12F;2023;5,50968E+15
Spain;7up (L3);2024;12;AI_forecast;AI_P12F;2023;9,44206E+15
Denmark;Pepsi Max (L3);2024;8;AI_forecast;AI_P11F;2023;2,97136E+16
Spain;Pepsi Max (L3);2025;1;AI_forecast;AI_P08F;2023;8,90882E+15
Denmark;Pepsi Regular (L3);2024;10;AI_forecast;AI_P11F;2023;2,16866E+15
Denmark;Pepsi Regular (L3);2024;7;AI_forecast;AI_P02F;2023;1,70437E+16
Netherlands;Pepsi Max (L3);2024;1;AI_forecast;AI_P04F;2023;8,2526E+15
Great Britain;7up (L3);2023;12;AI_forecast;AI_PF;2023;2,71743E+16
Netherlands;Mountain Dew (L3);2024;5;AI_forecast;AI_P12F;2023;0
Denmark;Mountain Dew (L3);2024;4;AI_forecast;AI_PF;2023;2,0818E+15
Hungary;Mountain Dew (L3);2024;7;AI_forecast;AI_P08F;2023;4,80614E+15
Czech;Mountain Dew (L3);2024;10;AI_forecast;AI_P12F;2023;8,51118E+15
Denmark;Pepsi Max (L3);2025;1;AI_forecast;AI_P12F;2023;1,79784E+16
Spain;Pepsi Max (L3);2023;9;AI_forecast;AI_PF;2023;9,31794E+14
Czech;Pepsi Max (L3);2024;1;AI_forecast;AI_P12F;2023;3,42291E+16
Great Britain;7up Free (L3);2024;8;AI_forecast;AI_P05F;2023;1,2575E+16
Hungary;Lipton (L3);2023;12;AI_forecast;AI_P03F;2023;2,62528E+15
Czech;Pepsi Regular (L3);2023;12;AI_forecast;AI_P02F;2023;1,21838E+16
Great Britain;Pepsi Max (L3);2023;11;AI_forecast;AI_P04F;2023;11139907898782000000000,00
Netherlands;Pepsi Regular (L3);2023;10;AI_forecast;AI_PF;2023;6,30741E+15
Great Britain;7up Free (L3);2024;9;AI_forecast;AI_P04F;2023;8,91384E+15
Hungary;7up (L3);2024;10;AI_forecast;AI_P08F;2023;1,66062E+16
Norway;Pepsi Max (L3);2024;2;AI_forecast;AI_P06F;2023;2,52465E+16
Netherlands;Lipton (L3);2024;5;AI_forecast;AI_P03F;2023;1,71369E+16
Norway;Pepsi Max (L3);2024;1;AI_forecast;AI_P05F;2023;2,17581E+16
Denmark;7up (L3);2024;3;AI_forecast;AI_P02F;2023;0
Norway;7up Free (L3);2024;9;AI_forecast;AI_P08F;2023;4,73601E+15
Netherlands;Pepsi Regular (L3);2025;2;AI_forecast;AI_P11F;2023;3,86898E+15
Czech;7up (L3);2024;4;AI_forecast;AI_P11F;2023;7,06066E+15
Netherlands;Pepsi Max (L3);2023;2;AI_forecast;AI_PF;2023;6,53862E+15
Netherlands;Pepsi Max (L3);2024;3;AI_forecast;AI_P02F;2023;8,48185E+15
Portugal;Lipton (L3);2024;4;AI_forecast;AI_PF;2023;5,71543E+15
Portugal;Pepsi Max (L3);2024;12;AI_forecast;AI_P09F;2023;2,49827E+16
Spain;7up (L3);2024;8;AI_forecast;AI_P09F;2023;9,75245E+15
Italy;Pepsi Max (L3);2024;4;AI_forecast;AI_P08F;2023;1,83071E+15
Czech;Pepsi Max (L3);2024;5;AI_forecast;AI_P03F;2023;4,19078E+15
Portugal;7up (L3);2023;8;AI_forecast;AI_P02F;2023;6,39857E+15
Netherlands;7up (L3);2023;2;AI_forecast;AI_P02F;2023;9,06815E+15
Portugal;7up Free (L3);2024;3;AI_forecast;AI_P07F;2023;1,16474E+16
Netherlands;Pepsi Regular (L3);2023;10;AI_forecast;AI_P07F;2023;5,74545E+15
Great Britain;Pepsi Max (L3);2024;3;AI_forecast;AI_P12F;2023;1,20921E+22
Spain;Pepsi Max (L3);2024;2;AI_forecast;AI_P09F;2023;1,15378E+15
Spain;Pepsi Max (L3);2024;10;AI_forecast;AI_P11F;2023;1,67219E+16
Great Britain;Mountain Dew (L3);2024;6;AI_forecast;AI_P06F;2023;1,92002E+16
Great Britain;7up (L3);2024;1;AI_forecast;AI_P07F;2023;0
Spain;7up Free (L3);2024;9;AI_forecast;AI_P12F;2023;9,13506E+15
Norway;Pepsi Regular (L3);2024;8;AI_forecast;AI_P08F;2023;3,78583E+16
Norway;Pepsi Max (L3);2023;7;AI_forecast;AI_PF;2023;2,65215E+15
Spain;Pepsi Regular (L3);2023;9;AI_forecast;AI_P02F;2023;1,27333E+16
Denmark;7up (L3);2024;2;AI_forecast;AI_P05F;2023;0
Netherlands;Lipton (L3);2023;3;AI_forecast;AI_PF;2023;1,59766E+16
Great Britain;Pepsi Max (L3);2023;7;AI_forecast;AI_P06F;2023;1,218E+23
Spain;7up (L3);2023;5;AI_forecast;AI_P03F;2023;6,41189E+15
Great Britain;Pepsi Max (L3);2023;12;AI_forecast;AI_PF;2023;1,17231E+23
Great Britain;Pepsi Max (L3);2023;11;AI_forecast;AI_PF;2023;114380030792069000000000,00
Czech;Mountain Dew (L3);2024;4;AI_forecast;AI_PF;2023;8,20482E+15
Czech;Lipton (L3);2023;5;AI_forecast;AI_P03F;2023;3,00728E+16
Portugal;7up (L3);2024;10;AI_forecast;AI_P07F;2023;2,1913E+16
Netherlands;Mountain Dew (L3);2023;5;AI_forecast;AI_P04F;2023;0
Netherlands;Lipton (L3);2024;8;AI_forecast;AI_P09F;2023;1,7535E+16
Denmark;7up (L3);2024;8;AI_forecast;AI_P08F;2023;0
Netherlands;Pepsi Regular (L3);2023;6;AI_forecast;AI_P06F;2023;5,7761E+15
Denmark;Pepsi Max (L3);2024;7;AI_forecast;AI_P09F;2023;2,81705E+15
Czech;Pepsi Max (L3);2023;8;AI_forecast;AI_PF;2023;3,63751E+16
Great Britain;7up Free (L3);2024;1;AI_forecast;AI_P06F;2023;1,16449E+16
Great Britain;7up Free (L3);2024;3;AI_forecast;AI_P03F;2023;1,09975E+16
Czech;7up (L3);2025;5;AI_forecast;AI_P12F;2023;7,33275E+15
Netherlands;Pepsi Max (L3);2024;11;AI_forecast;AI_P06F;2023;7779807813676930,00
Denmark;Pepsi Regular (L3);2024;8;AI_forecast;AI_P09F;2023;2,74312E+14
Czech;7up (L3);2023;12;AI_forecast;AI_P08F;2023;5,64923E+15
Spain;Pepsi Regular (L3);2024;6;AI_forecast;AI_P04F;2023;1,49592E+16
Portugal;Pepsi Max (L3);2024;7;AI_forecast;AI_P12F;2023;2,41665E+15
Great Britain;Pepsi Max (L3);2024;8;AI_forecast;AI_P03F;2023;1,0352E+23
Great Britain;Pepsi Regular (L3);2023;12;AI_forecast;AI_P02F;2023;1,20301E+15
Netherlands;7up Free (L3);2024;10;AI_forecast;AI_P06F;2023;1,27066E+16
Great Britain;7up Free (L3);2025;5;AI_forecast;AI_P12F;2023;3,45725E+15
Netherlands;Pepsi Max (L3);2023;11;AI_forecast;AI_P11F;2023;8260735187207630,00
Spain;Lipton (L3);2023;9;AI_forecast;AI_P09F;2023;1,21555E+16
Portugal;7up Free (L3);2023;11;AI_forecast;AI_PF;2023;10804938237160500,00
Denmark;Pepsi Max (L3);2024;3;AI_forecast;AI_P11F;2023;2,07611E+16
Czech;Pepsi Max (L3);2024;1;AI_forecast;AI_P03F;2023;3,52064E+15
Netherlands;Pepsi Max (L3);2023;12;AI_forecast;AI_PF;2023;7,41648E+14
Great Britain;7up (L3);2024;2;AI_forecast;AI_P07F;2023;7,22395E+15
Norway;Pepsi Max (L3);2024;4;AI_forecast;AI_P09F;2023;2,32623E+16
Denmark;Mountain Dew (L3);2024;1;AI_forecast;AI_P05F;2023;2,06826E+16
Netherlands;Pepsi Regular (L3);2024;1;AI_forecast;AI_P08F;2023;5,49745E+15
Italy;Pepsi Regular (L3);2024;9;AI_forecast;AI_P12F;2023;1,62447E+16
Hungary;Mountain Dew (L3);2024;7;AI_forecast;AI_P07F;2023;5,02837E+13
Denmark;Pepsi Max (L3);2024;9;AI_forecast;AI_P09F;2023;2,51882E+16
Czech;Pepsi Regular (L3);2024;10;AI_forecast;AI_P06F;2023;8,12189E+15
Portugal;Lipton (L3);2024;7;AI_forecast;AI_P08F;2023;1,12886E+16
Netherlands;Pepsi Regular (L3);2023;4;AI_forecast;AI_PF;2023;5,13378E+16
Hungary;Pepsi Max (L3);2023;7;AI_forecast;AI_PF;2023;5,39736E+15
Czech;7up (L3);2024;6;AI_forecast;AI_PF;2023;9,18706E+14
Denmark;Pepsi Regular (L3);2023;9;AI_forecast;AI_P08F;2023;2,23857E+16
Spain;Pepsi Regular (L3);2023;10;AI_forecast;AI_P10F;2023;1,444E+15
Norway;Pepsi Max (L3);2025;2;AI_forecast;AI_P09F;2023;1,49753E+16
Denmark;7up Free (L3);2024;2;AI_forecast;AI_P11F;2023;2,50501E+16
Norway;7up Free (L3);2023;6;AI_forecast;AI_P04F;2023;4,02066E+15
Great Britain;Pepsi Regular (L3);2024;8;AI_forecast;AI_P03F;2023;1,48346E+15
Czech;Mountain Dew (L3);2024;1;AI_forecast;AI_P11F;2023;6,29245E+15
Great Britain;Lipton (L3);2024;9;AI_forecast;AI_P08F;2023;8,69231E+15
Spain;Pepsi Max (L3);2023;9;AI_forecast;AI_P07F;2023;1,19541E+16
Netherlands;Pepsi Max (L3);2024;11;AI_forecast;AI_P06F;2023;905008948990514,00
Czech;Pepsi Regular (L3);2024;10;AI_forecast;AI_P05F;2023;8,64335E+15
Hungary;Lipton (L3);2025;2;AI_forecast;AI_P09F;2023;1,86642E+16
Hungary;Pepsi Max (L3);2024;6;AI_forecast;AI_P06F;2023;4,4662E+15
Denmark;Pepsi Max (L3);2024;9;AI_forecast;AI_P08F;2023;2,62917E+16
Netherlands;7up Free (L3);2023;7;AI_forecast;AI_P06F;2023;1,3718E+15
Netherlands;Pepsi Max (L3);2023;9;AI_forecast;AI_P02F;2023;8,10222E+15
Norway;Pepsi Max (L3);2024;4;AI_forecast;AI_P06F;2023;2,32939E+14
Hungary;Lipton (L3);2023;1;AI_forecast;AI_PF;2023;2,80164E+15
Czech;Pepsi Regular (L3);2024;3;AI_forecast;AI_P09F;2023;9,88872E+15
Norway;Pepsi Regular (L3);2024;8;AI_forecast;AI_P12F;2023;4,56155E+15
Denmark;Pepsi Max (L3);2024;12;AI_forecast;AI_P08F;2023;3,29048E+16
Czech;Lipton (L3);2024;11;AI_forecast;AI_P07F;2023;2653014436985150,00
Great Britain;7up Free (L3);2024;2;AI_forecast;AI_P04F;2023;1,28792E+15
Czech;Pepsi Max (L3);2023;8;AI_forecast;AI_P07F;2023;3,94384E+16
Czech;Mountain Dew (L3);2023;5;actual;null;;1,12877E+16
Norway;Mountain Dew (L3);2023;5;actual;null;;1,26718E+15
Norway;Pepsi Max (L3);2023;5;actual;null;;3,01339E+15
Hungary;Lipton (L3);2023;5;actual;null;;7,57315E+15
Netherlands;Pepsi Regular (L3);2024;11;AI_forecast;AI_P12F;2023;47177881147518900,00
Czech;Pepsi Max (L3);2023;12;AI_forecast;AI_P03F;2023;4,25535E+16
Spain;Lipton (L3);2024;6;AI_forecast;AI_P07F;2023;1,44982E+16
Norway;Pepsi Regular (L3);2024;12;AI_forecast;AI_P10F;2023;3,27404E+16
Czech;Pepsi Regular (L3);2023;10;AI_forecast;AI_P02F;2023;8,98194E+14
Netherlands;Lipton (L3);2023;11;AI_forecast;AI_P03F;2023;14847734369016500,00
Portugal;Lipton (L3);2024;2;AI_forecast;AI_PF;2023;3,72381E+15
Spain;7up (L3);2023;11;AI_forecast;AI_P02F;2023;5467609375489300,00
Norway;Mountain Dew (L3);2024;2;AI_forecast;AI_P09F;2023;0
Norway;7up (L3);2024;5;AI_forecast;AI_P11F;2023;0
Spain;Pepsi Regular (L3);2023;3;AI_forecast;AI_P03F;2023;8,48152E+15
Czech;Pepsi Max (L3);2023;5;actual;null;;4,53079E+16
Norway;Pepsi Regular (L3);2023;5;actual;null;;4,96427E+15
Norway;Lipton (L3);2023;11;AI_forecast;AI_P06F;2023;5832249170446590,00
Denmark;7up Free (L3);2024;12;AI_forecast;AI_P07F;2023;1,36603E+16
Hungary;7up (L3);2024;10;AI_forecast;AI_P11F;2023;0
Great Britain;7up Free (L3);2023;7;AI_forecast;AI_P06F;2023;1,50469E+14
Norway;Pepsi Regular (L3);2023;3;AI_forecast;AI_PF;2023;3,60441E+15
Norway;Pepsi Max (L3);2024;6;AI_forecast;AI_P04F;2023;2,87034E+16
Norway;Pepsi Max (L3);2024;7;AI_forecast;AI_P07F;2023;2,30455E+16
Portugal;Pepsi Max (L3);2023;5;actual;null;;2,34117E+16
Hungary;Mountain Dew (L3);2023;5;actual;null;;8,99305E+15
Great Britain;Lipton (L3);2023;5;actual;null;;8,2593E+15
Hungary;7up (L3);2023;5;actual;null;;8,81441E+15
Great Britain;7up (L3);2023;5;actual;null;;2,42854E+16
Czech;Pepsi Regular (L3);2023;5;actual;null;;1,04829E+16
Portugal;Lipton (L3);2023;12;AI_forecast;AI_P12F;2023;6,81717E+15
Hungary;Pepsi Max (L3);2024;3;AI_forecast;AI_P07F;2023;6,60277E+15
Great Britain;Lipton (L3);2024;5;AI_forecast;AI_P10F;2023;7,32149E+15
Czech;Lipton (L3);2023;12;AI_forecast;AI_P10F;2023;2,24044E+16
Great Britain;Mountain Dew (L3);2023;10;AI_forecast;AI_P02F;2023;1,78901E+16
Hungary;7up (L3);2024;2;AI_forecast;AI_P07F;2023;1,15306E+16
Norway;Mountain Dew (L3);2024;4;AI_forecast;AI_P08F;2023;6,67684E+15
Spain;7up Free (L3);2024;3;AI_forecast;AI_P02F;2023;6,0128E+14
Czech;7up (L3);2023;6;AI_forecast;AI_P06F;2023;9,885E+15
Spain;Lipton (L3);2025;2;AI_forecast;AI_P11F;2023;9,27256E+15
Norway;Pepsi Max (L3);2023;7;AI_forecast;AI_P06F;2023;2,46405E+16
Norway;7up Free (L3);2023;3;AI_forecast;AI_P02F;2023;3,6382E+15
Italy;Pepsi Max (L3);2023;6;AI_forecast;AI_P03F;2023;1,80173E+16
Denmark;Pepsi Max (L3);2024;2;AI_forecast;AI_P11F;2023;1,97044E+16
Denmark;Pepsi Max (L3);2024;8;AI_forecast;AI_P12F;2023;2,80863E+14
Great Britain;7up Free (L3);2024;10;AI_forecast;AI_P11F;2023;7,16038E+15
Spain;Pepsi Max (L3);2024;11;AI_forecast;AI_P06F;2023;10373699442173400,00
Netherlands;Pepsi Max (L3);2024;10;AI_forecast;AI_P05F;2023;9,27058E+15
Spain;Pepsi Regular (L3);2024;5;AI_forecast;AI_P09F;2023;1,14184E+16
Spain;Pepsi Regular (L3);2024;3;AI_forecast;AI_P02F;2023;1,13509E+16
Spain;7up (L3);2023;5;AI_forecast;AI_P04F;2023;6,86319E+15
Hungary;Pepsi Max (L3);2023;4;AI_forecast;AI_P04F;2023;4,19956E+15
Portugal;7up (L3);2024;11;AI_forecast;AI_P06F;2023;1568281281708050,00
Great Britain;7up (L3);2025;4;AI_forecast;AI_P11F;2023;0
Spain;Lipton (L3);2024;8;AI_forecast;AI_P04F;2023;1,89855E+13
Netherlands;Pepsi Max (L3);2023;11;AI_forecast;AI_P04F;2023;8016304192366690,00
Denmark;7up (L3);2024;9;AI_forecast;AI_P10F;2023;0
Portugal;Lipton (L3);2024;3;AI_forecast;AI_P06F;2023;5,97455E+15
Netherlands;Pepsi Regular (L3);2024;5;AI_forecast;AI_P10F;2023;4,88359E+15
Hungary;Pepsi Max (L3);2024;4;AI_forecast;AI_P09F;2023;3,84917E+15
Great Britain;Pepsi Regular (L3);2023;6;AI_forecast;AI_PF;2023;9,56399E+15
Denmark;Pepsi Max (L3);2023;9;AI_forecast;AI_P08F;2023;2,03588E+16
Italy;Pepsi Max (L3);2024;4;AI_forecast;AI_P03F;2023;1,7754E+16
Italy;Pepsi Regular (L3);2024;2;AI_forecast;AI_P05F;2023;1,80533E+16
Great Britain;Mountain Dew (L3);2024;8;AI_forecast;AI_P07F;2023;2,58355E+16
Spain;Pepsi Max (L3);2024;10;AI_forecast;AI_P10F;2023;1,33044E+16
Great Britain;7up (L3);2024;11;AI_forecast;AI_P08F;2023;25865827768272400,00
Netherlands;Pepsi Max (L3);2024;11;AI_forecast;AI_P10F;2023;7948720889899520,00
Norway;Pepsi Regular (L3);2024;4;AI_forecast;AI_P03F;2023;3,4493E+14
Denmark;Pepsi Max (L3);2024;5;AI_forecast;AI_P11F;2023;2,48093E+15
Great Britain;7up Free (L3);2024;4;AI_forecast;AI_P07F;2023;1,0217E+16
Czech;7up (L3);2023;9;AI_forecast;AI_P02F;2023;7,75119E+15
Denmark;Pepsi Regular (L3);2024;11;AI_forecast;AI_P12F;2023;22822365892400700,00
Norway;Pepsi Regular (L3);2024;12;AI_forecast;AI_P08F;2023;3,22959E+16
Spain;7up (L3);2023;10;AI_forecast;AI_P02F;2023;7,21895E+15
Great Britain;Pepsi Max (L3);2024;2;AI_forecast;AI_PF;2023;8,62779E+15
Hungary;Pepsi Max (L3);2023;10;AI_forecast;AI_PF;2023;5,24543E+15
Norway;7up Free (L3);2024;5;AI_forecast;AI_P06F;2023;4,38033E+15
Denmark;Pepsi Max (L3);2024;8;AI_forecast;AI_P09F;2023;3,01854E+15
Great Britain;Pepsi Regular (L3);2024;1;AI_forecast;AI_P04F;2023;9,19084E+14
Denmark;Pepsi Max (L3);2024;1;AI_forecast;AI_P11F;2023;2,13896E+15
Spain;Pepsi Max (L3);2023;7;AI_forecast;AI_P06F;2023;1,0214E+15
Great Britain;7up Free (L3);2024;7;AI_forecast;AI_P10F;2023;9,40289E+15
Hungary;Pepsi Regular (L3);2023;6;AI_forecast;AI_P06F;2023;1,49711E+16
Netherlands;Pepsi Max (L3);2024;12;AI_forecast;AI_P08F;2023;8,52979E+15
Czech;7up (L3);2024;10;AI_forecast;AI_P05F;2023;6,21579E+15
Netherlands;Lipton (L3);2024;8;AI_forecast;AI_P04F;2023;2,17462E+15
Netherlands;7up (L3);2024;1;AI_forecast;AI_P10F;2023;7,56666E+15
Hungary;7up Free (L3);2023;11;actual;null;;7933881993089260,00
Great Britain;Pepsi Max (L3);2023;11;actual;null;;135842624510903000000000,00
Spain;Pepsi Max (L3);2023;11;actual;null;;11248101179068100,00
Norway;7up (L3);2023;11;actual;null;;19126048762618600,00
Netherlands;Pepsi Max (L3);2023;11;actual;null;;8169129641501060,00
Spain;Pepsi Regular (L3);2023;11;actual;null;;12304645431128600,00
Portugal;7up Free (L3);2024;3;AI_forecast;AI_P12F;2023;1,2077E+16
Italy;Pepsi Regular (L3);2024;5;AI_forecast;AI_P03F;2023;1,80188E+16
Great Britain;Mountain Dew (L3);2025;2;AI_forecast;AI_P09F;2023;1,10821E+16
Spain;7up Free (L3);2024;10;AI_forecast;AI_P08F;2023;9,83947E+15
Czech;7up (L3);2023;11;AI_forecast;AI_P06F;2023;7186255683167940,00
Italy;Pepsi Regular (L3);2025;5;AI_forecast;AI_P12F;2023;1,82881E+15
Spain;Pepsi Max (L3);2025;3;AI_forecast;AI_P11F;2023;1,43656E+16
Great Britain;Mountain Dew (L3);2024;4;AI_forecast;AI_P05F;2023;1,43939E+16
Hungary;Pepsi Regular (L3);2025;2;AI_forecast;AI_P10F;2023;9,86231E+15
Great Britain;7up (L3);2024;10;AI_forecast;AI_P07F;2023;0
Netherlands;Mountain Dew (L3);2023;3;AI_forecast;AI_P02F;2023;0
Czech;Pepsi Regular (L3);2025;2;AI_forecast;AI_P11F;2023;6,91843E+15
Hungary;Pepsi Max (L3);2024;2;AI_forecast;AI_P09F;2023;3,70597E+15
Norway;7up Free (L3);2024;9;AI_forecast;AI_P07F;2023;4,6509E+15
Hungary;7up Free (L3);2024;11;AI_forecast;AI_P06F;2023;30055034286260200,00
Hungary;Pepsi Max (L3);2024;5;AI_forecast;AI_P09F;2023;5,04776E+15
Italy;Pepsi Max (L3);2025;2;AI_forecast;AI_P09F;2023;1,88929E+16
Spain;Pepsi Max (L3);2023;7;AI_forecast;AI_P03F;2023;9,9345E+14
Great Britain;7up Free (L3);2025;3;AI_forecast;AI_P12F;2023;3,95716E+15
Great Britain;Mountain Dew (L3);2024;9;AI_forecast;AI_P12F;2023;1,85636E+16
Norway;Pepsi Regular (L3);2024;7;AI_forecast;AI_P06F;2023;4,66767E+15
Hungary;Lipton (L3);2024;11;AI_forecast;AI_P07F;2023;24681970925104600,00
Hungary;Lipton (L3);2024;6;AI_forecast;AI_P07F;2023;3,20171E+15
Hungary;Lipton (L3);2023;12;AI_forecast;AI_P10F;2023;2,22163E+15
Norway;Lipton (L3);2023;11;actual;null;;2690327080089890,00
Czech;Lipton (L3);2023;11;actual;null;;25710539744686600,00
Netherlands;7up Free (L3);2023;11;actual;null;;13219672708572600,00
Denmark;Pepsi Regular (L3);2023;11;actual;null;;29918208843772200,00
Spain;7up Free (L3);2023;11;actual;null;;7453112053248260,00
Netherlands;Lipton (L3);2023;11;actual;null;;14105495833127900,00
Great Britain;7up Free (L3);2024;4;AI_forecast;AI_PF;2023;1,76314E+16
Great Britain;7up (L3);2025;5;AI_forecast;AI_P12F;2023;4,13661E+14
Netherlands;Pepsi Max (L3);2023;10;AI_forecast;AI_P02F;2023;9,0713E+15
Spain;Pepsi Regular (L3);2023;4;AI_forecast;AI_P02F;2023;1,02947E+16
Netherlands;Lipton (L3);2023;10;AI_forecast;AI_P10F;2023;1,55132E+16
Italy;7up (L3);2024;12;AI_forecast;AI_P09F;2023;1,18852E+16
Portugal;7up Free (L3);2024;6;AI_forecast;AI_P12F;2023;1,56627E+16
Portugal;Lipton (L3);2024;6;AI_forecast;AI_P02F;2023;9,10674E+15
Spain;7up (L3);2023;7;AI_forecast;AI_P04F;2023;1,07336E+16
Hungary;Mountain Dew (L3);2024;11;AI_forecast;AI_P09F;2023;3649494532475030,00
Great Britain;7up (L3);2023;12;AI_forecast;AI_P10F;2023;1,781E+16
Czech;7up (L3);2024;4;AI_forecast;AI_P02F;2023;6,32077E+15
Italy;7up (L3);2024;1;AI_forecast;AI_P08F;2023;1,44482E+16
Czech;Pepsi Regular (L3);2024;7;AI_forecast;AI_P03F;2023;1,04243E+16
Netherlands;Pepsi Regular (L3);2024;6;AI_forecast;AI_P08F;2023;4,7603E+15
Denmark;Pepsi Max (L3);2024;9;AI_forecast;AI_P04F;2023;2,24597E+15
Spain;Pepsi Max (L3);2024;6;AI_forecast;AI_P11F;2023;1,29084E+16
Great Britain;7up (L3);2024;10;AI_forecast;AI_P08F;2023;3,55647E+15
Czech;Pepsi Regular (L3);2025;1;AI_forecast;AI_P09F;2023;7,96829E+15
Netherlands;Mountain Dew (L3);2023;11;AI_forecast;AI_P08F;2023;0,00
Great Britain;Lipton (L3);2024;1;AI_forecast;AI_P07F;2023;4,81079E+15
Great Britain;Pepsi Regular (L3);2024;10;AI_forecast;AI_P11F;2023;1,17583E+16
Great Britain;7up Free (L3);2024;4;AI_forecast;AI_P05F;2023;1,67257E+15
Italy;7up (L3);2023;8;AI_forecast;AI_P06F;2023;1,40599E+16
Netherlands;Mountain Dew (L3);2024;6;AI_forecast;AI_P08F;2023;0
Portugal;Pepsi Regular (L3);2024;2;AI_forecast;AI_P05F;2023;1,33843E+15
Hungary;Pepsi Max (L3);2024;6;AI_forecast;AI_P10F;2023;4,3346E+15
Hungary;Mountain Dew (L3);2024;6;AI_forecast;AI_P09F;2023;4,99372E+15
Great Britain;Lipton (L3);2024;7;AI_forecast;AI_P02F;2023;7,32622E+15
Portugal;7up (L3);2024;5;AI_forecast;AI_P08F;2023;3,63721E+15
Great Britain;Mountain Dew (L3);2023;12;AI_forecast;AI_P09F;2023;1,62588E+16
Denmark;Pepsi Regular (L3);2024;3;AI_forecast;AI_P10F;2023;2,31885E+15
Czech;Pepsi Regular (L3);2023;9;AI_forecast;AI_P05F;2023;1,02846E+16
Norway;Lipton (L3);2025;3;AI_forecast;AI_P12F;2023;0
Norway;7up Free (L3);2023;11;AI_forecast;AI_P04F;2023;447816489191022,00
Denmark;Pepsi Max (L3);2023;12;AI_forecast;AI_P11F;2023;2,59058E+16
Spain;Pepsi Max (L3);2024;7;AI_forecast;AI_P11F;2023;1,48362E+16
Czech;Pepsi Max (L3);2024;8;AI_forecast;AI_P06F;2023;4,20237E+16
